"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.524105656E0,1.679217100E0,-1.072229862E0,-6.678156853E-1,2.101291207E0
2.532131637E0,1.157902002E0,-8.602094650E-1,-7.944655418E-1,1.646776508E0
2.540157618E0,5.659958124E-1,-4.752182961E-1,-8.555583954E-1,1.130559090E0
2.548214116E0,-4.799127579E-1,5.919766426E-1,-7.751817703E-1,1.087041571E0
2.556240097E0,7.586120367E-1,-7.270941734E-1,-6.711874008E-1,1.246856321E0
2.564266079E0,1.207259297E0,-1.516786575E0,-6.805920601E-1,2.054585622E0
2.572292060E0,1.283900261E0,-1.374685287E0,-6.742362976E-1,1.998187705E0
2.580348559E0,1.250711560E0,-1.318986893E0,-5.433187485E-1,1.897156054E0
2.588374540E0,1.295122862E0,-1.218280315E0,-4.650955200E-1,1.837896623E0
2.596400521E0,1.322219491E0,-1.190083981E0,-4.550604820E-1,1.836203776E0
2.604426503E0,1.345596075E0,-1.302536011E0,-5.862326622E-1,1.962370401E0
2.612452484E0,1.298032999E0,-1.274849415E0,-6.946177483E-1,1.947466178E0
2.620508983E0,1.031018496E0,-1.167017937E0,-9.108667374E-1,1.804053274E0
2.628534964E0,4.968643188E-1,-1.035178185E0,-1.262815952E0,1.706801733E0
2.636560945E0,2.477035522E-1,-9.352107048E-1,-1.405277252E0,1.706100896E0
2.644586927E0,1.247347593E0,-1.024426460E0,-1.475019455E0,2.186551619E0
2.652643425E0,9.380354881E-1,-1.352535725E0,-1.319844246E0,2.109799113E0
2.660669407E0,-3.469898701E-1,-9.075193405E-1,-1.771070004E0,2.020069870E0
2.668695388E0,-4.144253731E-1,-1.917800903E-1,-1.526584625E0,1.593420412E0
2.676721369E0,1.403288841E-1,-8.112664223E-1,-1.346386909E0,1.578164476E0
2.684777867E0,6.491761208E-1,-8.406643867E-1,-1.184474468E0,1.590951292E0
2.692803848E0,9.045262337E-1,-6.444554329E-1,-9.789705276E-1,1.480497824E0
2.700829830E0,1.111335039E0,-7.473025322E-1,-7.798633575E-1,1.549746270E0
2.708855811E0,1.456201077E0,-7.101716995E-1,-5.448126793E-1,1.709294086E0
2.716912310E0,1.711964846E0,-6.464214325E-1,-2.777934074E-1,1.850906124E0
2.724938291E0,1.724231958E0,-7.006263733E-1,3.204345703E-3,1.861145730E0
2.732964272E0,1.553669453E0,-7.196390629E-1,1.801667213E-1,1.721693700E0
2.740990254E0,1.419603109E0,-8.035035133E-1,2.753391266E-1,1.654298195E0
2.749046752E0,1.271810055E0,-7.985372543E-1,5.541090965E-1,1.600687181E0
2.757072734E0,9.575805664E-1,-5.518310070E-1,7.049179077E-1,1.310872709E0
2.765098715E0,6.853437424E-1,-4.148855209E-1,6.520147324E-1,1.032932356E0
2.773155214E0,6.818666458E-1,-4.474866390E-1,6.546554565E-1,1.045829901E0
2.781181195E0,8.155593872E-1,-4.976494312E-1,7.085685730E-1,1.189479505E0
2.789207176E0,9.446434975E-1,-5.077719688E-1,7.841820717E-1,1.328580156E0
2.797233158E0,9.449272156E-1,-3.752744198E-1,9.235334396E-1,1.373547359E0
2.805289656E0,1.125940800E0,-4.415080547E-1,9.021601677E-1,1.508829021E0
2.813315637E0,1.208609581E0,-5.792112350E-1,8.657021523E-1,1.595513394E0
2.821341618E0,8.994426727E-1,-3.000752926E-1,8.505702019E-1,1.273778619E0
2.829367600E0,4.380054474E-1,-2.932698727E-1,7.259249687E-1,8.971193067E-1
2.837424098E0,1.177392006E-1,-3.055598736E-1,6.068806648E-1,6.895893684E-1
2.845450079E0,1.245059967E-1,-4.626486301E-1,6.255426407E-1,7.879397778E-1
2.853476061E0,1.177988052E-1,-5.054880381E-1,6.957244873E-1,8.680018879E-1
2.861532560E0,1.072931290E-2,-5.930316448E-1,9.924726486E-1,1.156202235E0
2.869558541E0,-1.193199158E-1,-5.109220743E-1,1.355013847E0,1.453045469E0
2.877584522E0,-8.923912048E-2,-5.490546227E-1,1.565334320E0,1.661233317E0
2.885610503E0,2.066464424E-1,-6.997218132E-1,1.745321274E0,1.891681717E0
2.893667002E0,7.345318794E-1,-6.359300613E-1,1.898018837E0,2.132233484E0
2.901692984E0,1.072801590E0,-6.680220366E-1,1.892001152E0,2.275263732E0
2.909718965E0,1.210469246E0,-7.880000472E-1,1.927106857E0,2.408302454E0
2.917744946E0,9.054656029E-1,-6.652250290E-1,1.923497200E0,2.227607186E0
2.925801444E0,3.116312027E-1,-5.846861601E-1,1.789630890E0,1.908337139E0
2.933827425E0,-1.692261696E-1,-7.234883904E-1,1.643476486E0,1.803631866E0
2.941853407E0,-4.147152901E-1,-7.999031544E-1,1.586291313E0,1.824322877E0
2.949909905E0,-3.661761284E-1,-7.742466927E-1,1.744752884E0,1.943632044E0
2.957935887E0,-5.836534500E-2,-7.624002695E-1,1.909792900E0,2.057175152E0
2.965961868E0,5.245289803E-1,-8.425500393E-1,1.973765373E0,2.209246697E0
2.973987849E0,7.685866356E-1,-8.137151003E-1,1.986279488E0,2.279948220E0
2.982044348E0,7.918162346E-1,-8.447560668E-1,1.905364037E0,2.229573473E0
2.990070329E0,6.508593559E-1,-9.086261988E-1,1.859663010E0,2.169692600E0
2.998096311E0,4.559836388E-1,-9.428055286E-1,1.976107597E0,2.236471457E0
3.006122292E0,2.365994453E-1,-9.901329279E-1,2.081205368E0,2.316842312E0
3.014148273E0,5.819702148E-2,-1.049988389E0,2.279610634E0,2.510475483E0
3.022204772E0,2.558565140E-2,-1.052856326E0,2.473213196E0,2.688111713E0
3.030230753E0,-5.403995514E-2,-1.032418728E0,2.197219849E0,2.428288247E0
3.038256735E0,-2.365989685E-1,-1.112736821E0,1.764338493E0,2.099298127E0
3.046313232E0,-3.961377144E-1,-1.291474581E0,1.304204941E0,1.877706636E0
3.054339214E0,-6.178154945E-1,-1.292604089E0,1.007124901E0,1.751234388E0
3.062365195E0,-9.066023827E-1,-1.215255260E0,8.292989731E-1,1.728152197E0
3.070391177E0,-1.057812691E0,-1.223388910E0,6.611690521E-1,1.747224264E0
3.078447675E0,-1.122009754E0,-1.274842381E0,5.617990494E-1,1.788783709E0
3.086473656E0,-1.082934856E0,-1.319145083E0,5.156955719E-1,1.782928371E0
3.094499638E0,-1.145565987E0,-1.423540831E0,4.876785278E-1,1.891195461E0
3.102525619E0,-1.411441803E0,-1.483080029E0,7.105407715E-1,2.167155399E0
3.110582118E0,-1.853219986E0,-1.436791778E0,9.916286469E-1,2.546001238E0
3.118608099E0,-2.192306519E0,-1.395420551E0,1.242187977E0,2.880353686E0
3.126634080E0,-2.488595486E0,-1.393673658E0,1.470500946E0,3.209019599E0
3.134660062E0,-2.521266937E0,-1.457592130E0,1.546845913E0,3.297589129E0
3.142716560E0,-2.321758747E0,-1.549321294E0,1.654361248E0,3.244668133E0
3.150742542E0,-2.250352383E0,-1.675727248E0,1.804074287E0,3.335690587E0
3.158768523E0,-2.277004242E0,-1.742792845E0,1.909470081E0,3.445018318E0
3.166794504E0,-2.334091663E0,-1.734353662E0,1.928574085E0,3.489321498E0
3.174820486E0,-2.354501724E0,-1.770314455E0,1.941768646E0,3.528194597E0
3.182876984E0,-2.392838955E0,-1.811400533E0,1.893745422E0,3.548678892E0
3.190902966E0,-2.409907341E0,-1.759802580E0,1.888544559E0,3.531452826E0
3.198928947E0,-2.464437008E0,-1.780890942E0,1.909123421E0,3.590233216E0
3.206954928E0,-2.585135460E0,-1.757672906E0,1.844973564E0,3.629912787E0
3.214980910E0,-2.663191319E0,-1.802134275E0,1.673793793E0,3.625170562E0
3.223006891E0,-2.703170300E0,-1.860118628E0,1.600311756E0,3.650776451E0
3.231063389E0,-2.880179405E0,-1.960528135E0,1.472823620E0,3.782633129E0
3.239089370E0,-3.111394405E0,-2.060530663E0,1.412548065E0,3.990219768E0
3.247115351E0,-3.016657829E0,-2.303498030E0,1.355198860E0,4.030247087E0
3.255141334E0,-2.664634228E0,-2.446895123E0,1.304853916E0,3.845804864E0
3.263197831E0,-1.804458618E0,-2.742173433E0,1.121001244E0,3.468750471E0
3.271223813E0,-1.110177994E0,-2.800022602E0,1.103658199E0,3.207909471E0
3.279249794E0,-8.914923668E-1,-2.755479574E0,1.240694523E0,3.150674408E0
3.287275775E0,-1.093660831E0,-2.657081127E0,1.381552219E0,3.188237862E0
3.295301757E0,-1.684663296E0,-2.522818565E0,1.398956776E0,3.340626288E0
3.303358255E0,-2.383224964E0,-2.487912416E0,1.298419952E0,3.681760964E0
3.311384237E0,-3.061491013E0,-2.577377558E0,1.212850571E0,4.181699272E0
3.319410218E0,-3.496354580E0,-2.747501373E0,1.097308636E0,4.580103207E0
3.327436199E0,-3.821326256E0,-2.887953758E0,9.090576172E-1,4.875366347E0
3.335462181E0,-3.933290958E0,-3.077860355E0,5.227365494E-1,5.021678567E0
3.343518679E0,-3.603802204E0,-3.389374256E0,9.472322464E-2,4.948153258E0
3.351544661E0,-3.063001633E0,-3.554504395E0,-1.570119858E-1,4.694798532E0
3.359570642E0,-2.462935209E0,-3.630267620E0,-3.549718857E-1,4.401238221E0
3.367596623E0,-1.678942919E0,-3.659657478E0,-5.101451874E-1,4.058594621E0
3.375622605E0,-1.271431208E0,-3.434461117E0,-4.912161827E-1,3.695044495E0
3.383679103E0,-1.135936260E0,-3.219599724E0,-2.497639656E-1,3.423237591E0
3.391705085E0,-1.216213703E0,-3.090087414E0,-1.564044952E-1,3.324496708E0
3.399731066E0,-1.540776491E0,-2.976955891E0,-1.973161697E-1,3.357855304E0
3.407757047E0,-1.975823045E0,-3.115548611E0,-3.114175797E-1,3.702364212E0
3.415783028E0,-2.320686817E0,-3.407358170E0,-6.454582214E-1,4.172804011E0
3.423839526E0,-2.581181049E0,-3.605910778E0,-9.300284386E-1,4.531008833E0
3.431865508E0,-2.430610180E0,-3.720291615E0,-1.158338308E0,4.592404945E0
3.439891489E0,-2.001293659E0,-3.809963703E0,-1.472733974E0,4.548620130E0
3.447917471E0,-1.436283469E0,-3.792757034E0,-1.766415119E0,4.423588871E0
3.455973969E0,-1.044655561E0,-3.649492741E0,-1.663909674E0,4.144719280E0
3.463999950E0,-7.620201111E-1,-3.405939102E0,-1.217880607E0,3.696529317E0
3.472025932E0,-5.602221489E-1,-3.345800877E0,-6.166751385E-1,3.447973403E0
3.480051913E0,-3.997173905E-1,-3.222842693E0,-2.974560261E-1,3.261130035E0
3.488108412E0,-2.357798815E-1,-3.028277397E0,4.322330952E-1,3.068041981E0
3.496134393E0,6.337165833E-4,-2.954009533E0,1.098506927E0,3.151648805E0
3.504160374E0,-9.451019764E-2,-2.758650303E0,1.218815327E0,3.017382056E0
3.512186356E0,-2.298943996E-1,-2.593752861E0,1.354449987E0,2.935121822E0
3.520242854E0,-4.160192013E-1,-2.531844139E0,1.235224485E0,2.847645738E0
3.528268836E0,-6.392905712E-1,-2.498470306E0,1.329846859E0,2.901644185E0
3.536294817E0,-8.622684479E-1,-2.669394016E0,1.362929583E0,3.118773531E0
3.544320798E0,-1.065580606E0,-2.634730339E0,1.319872141E0,3.133580772E0
3.552377296E0,-9.899895191E-1,-2.926854134E0,1.398787975E0,3.391631196E0
3.560403277E0,-1.223179579E0,-2.873874187E0,1.097071409E0,3.310420941E0
3.568429260E0,-1.441463947E0,-2.503621578E0,1.292221785E0,3.164771154E0
3.576485757E0,-9.688544273E-1,-2.745687008E0,8.933851719E-1,3.045589124E0
3.584511739E0,-6.988015175E-1,-2.806604862E0,6.185126305E-1,2.957686983E0
3.592537720E0,-4.436812401E-1,-2.810012817E0,4.149675369E-1,2.874930109E0
3.600563701E0,-3.251614571E-1,-2.671747208E0,2.503526211E-1,2.703079642E0
3.608620200E0,-2.258887291E-1,-2.457972527E0,-3.471388817E-1,2.492621123E0
3.616646181E0,-2.258281708E-1,-2.285950661E0,-8.992434740E-1,2.466821358E0
3.624672163E0,-1.879773140E-1,-2.102196217E0,-1.195415020E0,2.425609506E0
3.632698144E0,2.773289680E-1,-2.403911114E0,-1.199287653E0,2.700738950E0
3.640754643E0,1.056957245E-2,-2.265839100E0,-1.150396824E0,2.541171264E0
3.648780624E0,-4.764308929E-1,-1.664199829E0,-1.222329974E0,2.119112558E0
3.656806605E0,-4.448647499E-1,-1.220427036E0,-1.266341805E0,1.814102633E0
3.664832587E0,-6.119422913E-1,-9.567136765E-1,-1.267434716E0,1.701812324E0
3.672889084E0,-3.132629395E-1,-1.177547932E0,-1.071021557E0,1.622294664E0
3.680915067E0,-2.887973785E-1,-1.304158211E0,-9.996879697E-1,1.668414997E0
3.688941048E0,-4.484357834E-1,-1.382163048E0,-1.099271297E0,1.822050144E0
3.696997546E0,-3.442897797E-1,-1.397764683E0,-1.171279669E0,1.855849569E0
3.705023527E0,-1.131105423E-1,-1.484905720E0,-1.265772581E0,1.954461363E0
3.713049508E0,-3.454332352E-1,-1.100650311E0,-1.257009387E0,1.706114833E0
3.721075490E0,-4.752826691E-1,-8.778471947E-1,-6.858444214E-1,1.211153121E0
3.729131988E0,-4.355134964E-1,-8.535137177E-1,-1.958200932E-1,9.780098060E-1
3.737157970E0,-2.109904289E-1,-1.055768967E0,-8.850073814E-2,1.080276563E0
3.745183951E0,-2.093787193E-1,-1.018241882E0,2.859466076E-1,1.078156501E0
3.753209932E0,-2.006859779E-1,-1.025918961E0,4.854922295E-1,1.152600226E0
3.761266431E0,-1.829938889E-1,-1.015046597E0,4.132421017E-1,1.111114482E0
3.769292412E0,-1.877756119E-1,-8.371257782E-1,5.208544731E-1,1.003657626E0
3.777318394E0,-7.100582123E-2,-6.948509216E-1,5.407707691E-1,8.833417542E-1
3.785344375E0,6.437683105E-2,-6.514954567E-1,5.067142248E-1,8.278586909E-1
3.793400873E0,1.966171265E-1,-4.944267273E-1,5.020551682E-1,7.315568843E-1
3.801426855E0,2.621974945E-1,-3.271703720E-1,4.875769615E-1,6.430546414E-1
3.809452836E0,3.983135223E-1,-2.773466110E-1,5.629370213E-1,7.432852041E-1
3.817478818E0,5.516748428E-1,-2.898054123E-1,4.823145866E-1,7.880099426E-1
3.825504799E0,6.544866562E-1,-1.941847801E-1,4.908900261E-1,8.408528585E-1
3.833561297E0,7.827873230E-1,-1.321573257E-1,5.713706017E-1,9.781032237E-1
3.841587278E0,1.011995316E0,-1.829147339E-3,6.003355980E-1,1.176665073E0
3.849613259E0,1.293441772E0,1.928460598E-1,6.598622799E-1,1.464786486E0
3.857639241E0,1.516180038E0,5.079345703E-1,7.397494316E-1,1.761825377E0
3.865695739E0,1.650829315E0,8.475773335E-1,8.653049469E-1,2.047529588E0
3.873721721E0,1.701354980E0,9.354138374E-1,8.651893139E-1,2.125596473E0
3.881747702E0,1.615235329E0,9.439599514E-1,8.076591492E-1,2.037733755E0
3.889773683E0,1.465333939E0,8.899099827E-1,8.065078259E-1,1.894623499E0
3.897799665E0,1.294851303E0,8.399596214E-1,8.021969795E-1,1.739451654E0
3.905856163E0,1.095110893E0,1.033807516E0,7.508883476E-1,1.682812871E0
3.913882145E0,1.093370438E0,9.312264919E-1,7.978343964E-1,1.642918567E0
3.921908126E0,1.143119812E0,8.436286449E-1,7.525966167E-1,1.607741852E0
3.929934107E0,1.199563026E0,8.830785751E-1,8.832933903E-1,1.731758193E0
3.937960089E0,1.327160835E0,9.421761036E-1,9.575321674E-1,1.888364251E0
3.946016587E0,1.589971542E0,9.349045753E-1,9.857466221E-1,2.091351829E0
3.954042569E0,1.891128540E0,9.711861610E-1,1.011034966E0,2.354094606E0
3.962068550E0,2.133774757E0,1.056600571E0,1.038646460E0,2.597727074E0
3.970094531E0,2.388266563E0,1.087738752E0,1.040458679E0,2.823038617E0
3.978120513E0,2.625165939E0,1.131933689E0,1.053141832E0,3.046617437E0
3.986177010E0,2.798594475E0,1.166190624E0,1.141223669E0,3.239525130E0
3.994202993E0,2.880526543E0,1.200187206E0,1.157878160E0,3.328447735E0
4.002228974E0,2.830082893E0,1.182698727E0,1.117259026E0,3.264416210E0
4.010254955E0,2.729144096E0,1.092234612E0,9.648332596E-1,3.093882216E0
4.018280937E0,2.681580544E0,1.037336826E0,7.905702591E-1,2.981936156E0
4.026337434E0,2.623953342E0,1.083704948E0,6.335945129E-1,2.908778019E0
4.034363416E0,2.761136532E0,1.053781509E0,5.699052811E-1,3.009837611E0
4.042389397E0,2.904459953E0,1.015540600E0,5.634789467E-1,3.128053525E0
4.050415378E0,2.785966396E0,1.243688107E0,6.060128212E-1,3.110565930E0
4.058471877E0,2.527775288E0,1.331239223E0,4.210429192E-1,2.887753957E0
4.066497858E0,2.238449097E0,1.162682056E0,1.350116730E-1,2.526007141E0
4.074523840E0,2.152451992E0,8.610439301E-1,7.745265961E-3,2.318298129E0
4.082549821E0,2.073345184E0,6.231927872E-1,-1.366758347E-2,2.165021087E0
4.090575802E0,1.950826645E0,5.665640831E-1,6.106948853E-2,2.032350595E0
4.098632301E0,2.042804241E0,4.305019379E-1,4.023108482E-1,2.126084454E0
4.106658282E0,2.209880352E0,4.141631126E-1,8.233652115E-1,2.394375185E0
4.114684264E0,2.463718891E0,5.163617134E-1,1.107876301E0,2.750260004E0
4.122710245E0,2.644959450E0,5.557184219E-1,1.160644054E0,2.941382001E0
4.130766744E0,2.918588638E0,5.349240303E-1,1.245489597E0,3.218003682E0
4.138792725E0,3.131320000E0,1.015906334E-1,1.091149330E0,3.317543136E0
4.146818706E0,2.712418556E0,1.408119202E-1,4.373812675E-1,2.751062485E0
4.154844688E0,2.396325111E0,3.560361862E-1,7.197980881E-1,2.527299961E0
4.162870669E0,2.212424278E0,4.535551071E-1,7.783713341E-1,2.388806262E0
4.170927167E0,2.113175869E0,4.371752739E-1,6.533169746E-1,2.254652422E0
4.178953149E0,2.418218613E0,7.284355164E-2,5.349359512E-1,2.477749768E0
4.186979130E0,2.558061123E0,1.484799385E-1,4.886798859E-1,2.608549603E0
4.195005112E0,2.831627846E0,1.032519341E-1,6.062788963E-1,2.897645824E0
4.203031093E0,3.150191307E0,-1.567153931E-1,8.302044868E-1,3.261518738E0
4.211087591E0,2.949147463E0,-1.112961769E-1,5.496945381E-1,3.002002945E0
4.219113572E0,3.047883272E0,-2.870779037E-1,3.330378532E-1,3.079435074E0
4.227139553E0,3.162058353E0,-7.083301544E-1,2.145318985E-1,3.247517294E0
4.235165535E0,2.990114689E0,-1.076048374E0,-1.792607307E-1,3.182891824E0
4.243191516E0,2.710264206E0,-6.716518402E-1,2.117619514E-1,2.800266306E0
4.251248015E0,2.118174553E0,-1.738834381E-1,2.273283005E-1,2.137422991E0
4.259273996E0,1.971571207E0,-8.037090302E-2,1.911253929E-1,1.982443296E0
4.267299977E0,2.286660910E0,-6.333141327E-1,-5.833196640E-2,2.373458979E0
4.275325959E0,2.078937292E0,-8.441987038E-1,-3.316226006E-1,2.268176639E0
4.283382457E0,1.846661329E0,-9.205689430E-1,-3.202323914E-1,2.088098185E0
4.291408439E0,1.597128630E0,-1.083726883E0,-1.730904579E-1,1.937845227E0
4.299434420E0,1.562118769E0,-1.040284634E0,-2.511363029E-1,1.893535479E0
4.307460401E0,1.621054530E0,-1.084455013E0,-1.684484482E-1,1.957609600E0
4.315486383E0,1.712539792E0,-1.050910473E0,-1.195855141E-1,2.012835328E0
4.323542881E0,1.788768649E0,-8.783388138E-1,-1.061844826E-1,1.995607050E0
4.331568863E0,1.810031772E0,-8.043503761E-1,-7.720136642E-2,1.982209523E0
4.339594844E0,2.143413544E0,-1.289027691E0,-5.805745125E-1,2.567660564E0
4.347620825E0,1.548224449E0,-7.469220161E-1,-9.301643372E-1,1.954506878E0
4.355646807E0,1.618661880E0,-5.934476852E-1,-6.994285583E-1,1.860496371E0
4.363703304E0,1.253323078E0,-3.486528397E-1,-1.145597935E0,1.733427867E0
4.371729287E0,1.286268353E0,-5.220403671E-1,-1.498870373E0,2.042945133E0
4.379755268E0,1.247472882E0,-9.040579796E-1,-2.010852814E0,2.533187411E0
4.387781249E0,1.260542035E0,-1.199210644E0,-2.028945923E0,2.672768966E0
4.395807231E0,1.462253094E0,-1.178638458E0,-1.941362381E0,2.701159125E0
4.403863728E0,1.576434612E0,-1.142009735E0,-1.801408768E0,2.652245439E0
4.411889710E0,1.973945975E0,-1.313182354E0,-1.597821236E0,2.859010897E0
4.419915691E0,2.248708725E0,-1.316864491E0,-1.642775059E0,3.080508547E0
4.427941672E0,2.265771627E0,-1.246426105E0,-1.774656773E0,3.136352302E0
4.435967654E0,2.162992239E0,-1.175923824E0,-1.936812401E0,3.132502920E0
4.444024152E0,2.534441471E0,-1.287106037E0,-2.050542355E0,3.504962121E0
4.452050134E0,1.813409328E0,-9.400172234E-1,-1.725815773E0,2.674046719E0
4.460076115E0,9.473121166E-1,-9.373903275E-1,-1.956377029E0,2.367173833E0
4.468102096E0,7.720823288E-1,-1.122727394E0,-1.982350349E0,2.405481414E0
4.476128078E0,5.202918053E-1,-1.266785145E0,-1.801413059E0,2.262860397E0
4.484184576E0,2.983155251E-1,-1.298154354E0,-1.537598610E0,2.034307343E0
4.492210558E0,4.513478279E-1,-1.335525990E0,-1.254683971E0,1.887213925E0
4.500236539E0,9.219267368E-1,-1.384625196E0,-7.978696823E-1,1.844920560E0
4.508262520E0,1.352866650E0,-1.365327358E0,-3.382992744E-1,1.951618140E0
4.516319019E0,1.649362803E0,-1.317777634E0,-2.750234604E-1,2.128984136E0
4.524345000E0,1.670866251E0,-1.194715261E0,-3.556318283E-1,2.084613293E0
4.532370982E0,1.312408209E0,-1.079682589E0,-3.794322014E-1,1.741292220E0
4.540396963E0,1.062408447E0,-9.986083508E-1,-5.424180031E-1,1.555682370E0
4.548422944E0,1.297539711E0,-1.011705399E0,-5.856943130E-1,1.746480731E0
4.556479442E0,1.454615831E0,-8.855772018E-1,-5.126132965E-1,1.778461860E0
4.564505424E0,1.371594429E0,-7.201340199E-1,-4.354968071E-1,1.609199103E0
4.572531406E0,1.210294724E0,-6.690282822E-1,-2.527780533E-1,1.405812542E0
4.580557387E0,9.260683060E-1,-6.102302074E-1,-1.760954857E-1,1.122939461E0
4.588583368E0,1.862499714E0,-5.464806557E-1,7.357692719E-2,1.942410836E0
4.596639866E0,9.523105621E-1,-4.224762917E-1,6.083011627E-1,1.206404546E0
4.604665847E0,2.954902649E-1,-6.482353210E-1,3.087911606E-1,7.764505837E-1
4.612691829E0,1.060287237E0,-7.764233351E-1,4.067497253E-1,1.375677128E0
4.620717810E0,7.933287621E-1,-4.311485291E-1,1.109813690E0,1.430715208E0
4.628774309E0,8.176603317E-1,-5.254688263E-1,1.121877670E0,1.484350165E0
4.636800290E0,5.981826782E-1,-5.576111078E-1,1.324410439E0,1.556539647E0
4.644826271E0,4.898929596E-1,-7.039637566E-1,1.519874573E0,1.745158675E0
4.652852253E0,4.350686073E-1,-7.389073372E-1,1.747821808E0,1.946830711E0
4.660908751E0,5.783162117E-1,-8.244186044E-1,1.940519333E0,2.186259581E0
4.668934733E0,8.584735394E-1,-1.017807961E0,2.235748291E0,2.602206810E0
4.676960714E0,1.023907661E0,-1.157713890E0,2.562397957E0,2.992419028E0
4.684986695E0,9.562737942E-1,-1.212487221E0,2.768393517E0,3.169950708E0
4.693012676E0,7.257697582E-1,-1.341189146E0,2.946099281E0,3.317383162E0
4.701069175E0,5.829482079E-1,-1.487433910E0,3.198271751E0,3.575084677E0
4.709095157E0,4.840140343E-1,-1.592785954E0,3.524492264E0,3.897856129E0
4.717121138E0,2.330808640E-1,-1.642479420E0,3.703619003E0,4.058184207E0
4.725147119E0,7.579135895E-2,-1.786056519E0,3.783363342E0,4.184445052E0
4.733173100E0,-8.692121506E-2,-1.824218154E0,3.877969742E0,4.286487663E0
4.741229598E0,-3.984570503E-1,-1.725739717E0,3.717679024E0,4.118019295E0
4.749255581E0,-6.619868279E-1,-1.846505642E0,3.306521416E0,3.844592764E0
4.757281562E0,-9.745106697E-1,-1.887379646E0,2.813688278E0,3.525438228E0
4.765307543E0,-1.347732544E0,-1.885906935E0,2.389067650E0,3.328764367E0
4.773333524E0,-1.831405163E0,-1.884912133E0,2.103995323E0,3.366561293E0
4.781390022E0,-2.324676514E0,-1.836741805E0,2.018435478E0,3.584943951E0
4.789416004E0,-2.456713915E0,-1.886170864E0,1.878542900E0,3.622431120E0
4.797441985E0,-2.390182257E0,-1.811998844E0,1.913007736E0,3.557514530E0
4.805467966E0,-2.370349169E0,-1.753311515E0,1.968189240E0,3.544915420E0
4.813524465E0,-2.365358591E0,-1.763723135E0,2.102831841E0,3.623195042E0
4.821550446E0,-2.332279444E0,-1.803280711E0,2.189086914E0,3.671981787E0
4.829576428E0,-2.317975998E0,-1.836492300E0,2.463829994E0,3.849178475E0
4.837602409E0,-2.559329033E0,-1.869736791E0,2.853311539E0,4.264676717E0
4.845628390E0,-2.857851267E0,-1.907225370E0,3.229364395E0,4.715253638E0
4.853654371E0,-3.095640182E0,-1.985132337E0,3.451790810E0,5.043669133E0
4.861710870E0,-3.209321260E0,-2.068867922E0,3.421580315E0,5.127101450E0
4.869736851E0,-3.216008186E0,-2.037648916E0,3.345836639E0,5.068465703E0
4.877762833E0,-3.292458296E0,-1.954001188E0,3.236827850E0,5.013527382E0
4.885788814E0,-3.491874456E0,-1.893877983E0,3.211018562E0,5.107895970E0
4.893814795E0,-3.897727489E0,-1.914228678E0,3.178265572E0,5.381256643E0
4.901871294E0,-4.375566959E0,-1.950153828E0,3.065422058E0,5.687310310E0
4.909897275E0,-4.631523132E0,-2.029351234E0,2.959258080E0,5.858880553E0
