"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.531936946E0,-9.440382719E-1,4.899206161E-1,-1.829201460E0,2.115941504E0
2.539962945E0,-8.984899521E-1,7.711524963E-1,-1.582160711E0,1.976156088E0
2.547988944E0,-8.357742429E-1,9.825925827E-1,-1.271703482E0,1.811418371E0
2.556014943E0,-9.056926966E-1,1.096597672E0,-1.003121376E0,1.740418975E0
2.564040942E0,-9.730828404E-1,1.275003433E0,-7.909614444E-1,1.788335532E0
2.572097458E0,-1.355287433E0,1.408996582E0,-5.518550277E-1,2.031408222E0
2.580123457E0,-1.956253052E0,1.565036774E0,4.361994565E-3,2.505251511E0
2.588149457E0,-2.483066082E0,1.704590797E0,1.234256029E-1,3.014379013E0
2.596175456E0,-2.976757765E0,1.617226601E0,2.715148032E-1,3.398562778E0
2.604201455E0,-3.342189074E0,1.277466774E0,5.224245191E-1,3.615947530E0
2.612227454E0,-3.633594513E0,8.977041245E-1,7.790984511E-1,3.823071563E0
2.620283969E0,-3.838999748E0,5.041961670E-1,9.982447624E-1,3.998577928E0
2.628309968E0,-3.769783020E0,1.227445602E-1,8.061884046E-1,3.856976794E0
2.636335968E0,-3.628504276E0,1.447286606E-1,6.592524648E-1,3.690745654E0
2.644361967E0,-2.912493229E0,1.203250885E-2,2.599550486E-1,2.924096137E0
2.652387966E0,-2.379456758E0,-2.199611664E-1,-3.716986179E-1,2.418337702E0
2.660413965E0,-2.186417103E0,-3.817987442E-1,-9.107792377E-1,2.399105844E0
2.668439964E0,-1.821630001E0,-4.155302048E-1,-1.135015249E0,2.186152060E0
2.676496480E0,-1.303964019E0,-5.432167053E-1,-1.212922335E0,1.861877316E0
2.684522479E0,-5.399465561E-1,-7.008361816E-1,-7.827183008E-1,1.181254238E0
2.692548478E0,-1.596428752E-1,-7.367420197E-1,-1.083929539E-1,7.615928595E-1
2.700574477E0,-7.444208860E-2,-7.467927933E-1,7.128361464E-1,1.035073172E0
2.708600477E0,-2.993684411E-1,-5.790433884E-1,1.230503559E0,1.392498373E0
2.716626476E0,-2.851479053E-1,-3.610172272E-1,1.470783710E0,1.541054019E0
2.724682992E0,1.788893938E-1,-1.915979385E-1,1.640878320E0,1.661683738E0
2.732708991E0,6.733192205E-1,-2.275648117E-1,1.552168131E0,1.707152724E0
2.740734990E0,9.101303816E-1,-2.755355835E-1,1.212970018E0,1.541283048E0
2.748760989E0,9.966533780E-1,-3.384342194E-1,5.726820230E-1,1.198257225E0
2.756786988E0,9.459712505E-1,-2.897624969E-1,4.709601402E-2,9.904756161E-1
2.764812987E0,8.311284781E-1,-1.777534485E-1,7.640910149E-2,8.533517365E-1
2.772869503E0,7.056482434E-1,4.683494568E-3,3.854540586E-1,8.040747539E-1
2.780895502E0,4.987564683E-1,2.222509384E-1,6.099709272E-1,8.186684472E-1
2.788921501E0,2.206464410E-1,4.300317764E-1,7.524458766E-1,8.943081001E-1
2.796947500E0,-1.398614645E-1,6.235218048E-1,7.672757506E-1,9.985252865E-1
2.804973499E0,-5.456187725E-1,1.032916069E0,7.025402784E-1,1.363150136E0
2.812999498E0,-9.922790527E-1,1.486047745E0,5.825591087E-1,1.879449583E0
2.821056015E0,-1.153608322E0,1.858708382E0,5.374358892E-1,2.252653179E0
2.829082014E0,-1.286046386E0,2.234642982E0,5.631306171E-1,2.639064353E0
2.837108013E0,-1.275933027E0,2.446496010E0,5.733592510E-1,2.818171153E0
2.845134012E0,-1.344063640E0,2.673777103E0,7.026128769E-1,3.073964203E0
2.853160011E0,-1.438091040E0,2.837924004E0,8.136558533E-1,3.283893168E0
2.861186010E0,-1.384626031E0,2.898458958E0,8.007984161E-1,3.310518340E0
2.869212009E0,-1.157281160E0,2.786056042E0,8.909232020E-1,3.145656069E0
2.877268526E0,-9.964061379E-1,2.562748909E0,8.951514363E-1,2.891678277E0
2.885294525E0,-9.163985252E-1,2.319090366E0,7.946524620E-1,2.617143275E0
2.893320524E0,-7.883049250E-1,2.155569077E0,6.035071611E-1,2.373209555E0
2.901346523E0,-5.943080187E-1,1.992845535E0,3.676975965E-1,2.111832586E0
2.909372522E0,-2.818666697E-1,1.741898537E0,9.242069721E-2,1.766975075E0
2.917398521E0,1.940578222E-2,1.447819710E0,-1.286073923E-1,1.453650012E0
2.925455037E0,4.851891398E-1,9.523525238E-1,-4.002350569E-1,1.141302734E0
2.933481036E0,7.853803039E-1,4.540920258E-1,-6.726015806E-1,1.129342586E0
2.941507035E0,9.806573391E-1,3.906059265E-2,-8.088575602E-1,1.271796013E0
2.949533034E0,1.317870140E0,-3.500003815E-1,-8.073776960E-1,1.584657918E0
2.957559033E0,1.552700758E0,-5.935192108E-1,-7.713220119E-1,1.832507120E0
2.965585032E0,1.858312368E0,-7.250442505E-1,-6.196008921E-1,2.088760228E0
2.973611031E0,2.111618042E0,-8.378496170E-1,-6.344511509E-1,2.358696886E0
2.981667548E0,2.357499361E0,-8.292102814E-1,-7.536958456E-1,2.610258676E0
2.989693547E0,2.526019096E0,-8.164834976E-1,-9.442322254E-1,2.817621741E0
2.997719546E0,2.633808851E0,-9.096689224E-1,-1.137134552E0,3.009571664E0
3.005745545E0,2.752862692E0,-1.199889183E0,-1.405301690E0,3.315548204E0
3.013802061E0,2.737694025E0,-1.630018234E0,-1.808742166E0,3.663806250E0
3.021828060E0,2.548859119E0,-2.049517632E0,-2.683768034E0,4.230817438E0
3.029854059E0,2.247364521E0,-2.265368462E0,-3.782028913E0,4.948361775E0
3.037880058E0,1.880486369E0,-2.115220070E0,-4.317370892E0,5.162371194E0
3.045906058E0,1.491504073E0,-1.636811256E0,-4.301891327E0,4.838388624E0
3.053962573E0,1.038565755E0,-9.609832764E-1,-3.706411362E0,3.967315574E0
3.061988572E0,8.475546837E-1,-3.229913712E-1,-2.743451118E0,2.889497605E0
3.070014571E0,5.853129625E-1,2.405977249E-1,-1.723835707E0,1.836324610E0
3.078040570E0,4.073283672E-1,3.743419647E-1,-8.928759098E-1,1.050369314E0
3.086066569E0,-6.690728664E-2,8.281040192E-2,-2.967616320E-1,3.152802149E-1
3.094123086E0,-9.273530841E-1,-2.891750336E-1,-8.185386658E-2,9.748363955E-1
3.102149085E0,-1.747086525E0,-5.818815231E-1,3.579806089E-1,1.875912458E0
3.110175084E0,-2.147334814E0,-8.098058701E-1,9.055464268E-1,2.467153559E0
3.118201083E0,-2.032666683E0,-9.568634033E-1,1.393244267E0,2.643567855E0
3.126227082E0,-1.963715076E0,-1.558080673E0,2.221652508E0,3.349557008E0
3.134283599E0,-2.150174379E0,-1.583357811E0,1.307654500E0,2.973252783E0
3.142309598E0,-2.193375826E0,-1.950982094E0,-5.191246867E-1,2.981060060E0
3.150335597E0,-1.822572351E0,-2.494982719E0,-1.957897902E0,3.657878201E0
3.158361596E0,-1.448225141E0,-2.755936623E0,-2.096884489E0,3.753593916E0
3.166418112E0,-1.398563623E0,-2.460800171E0,-1.033453703E0,3.013228210E0
3.174444111E0,-1.617004752E0,-2.066600800E0,2.218050361E-1,2.633389585E0
3.182470110E0,-1.714058161E0,-1.648958206E0,1.126561403E0,2.631767303E0
3.190496109E0,-1.718580008E0,-1.015497208E0,1.702259064E0,2.623440059E0
3.198522108E0,-1.613709211E0,-2.879819870E-1,1.912373781E0,2.518762498E0
3.206578624E0,-1.351208568E0,3.085222244E-1,1.812412381E0,2.281619862E0
3.214604623E0,-1.268822789E0,7.236461639E-1,1.676045299E0,2.223219036E0
3.222630622E0,-1.248591304E0,9.475126266E-1,1.513707042E0,2.179006524E0
3.230656622E0,-1.180906415E0,8.945207596E-1,1.324646473E0,1.987308639E0
3.238713138E0,-1.105347872E0,7.888002396E-1,1.160084963E0,1.786000240E0
3.246739137E0,-1.055144072E0,6.108913422E-1,1.038138270E0,1.601327047E0
3.254765136E0,-9.745216370E-1,4.563369751E-1,9.895092249E-1,1.461870159E0
3.262791135E0,-8.982970119E-1,3.681097031E-1,9.455056787E-1,1.355146953E0
3.270847651E0,-9.412676096E-1,4.133205414E-1,9.102439284E-1,1.373085064E0
3.278873650E0,-9.604582787E-1,4.844541550E-1,8.740645051E-1,1.386060855E0
3.286899649E0,-9.710037112E-1,4.620037079E-1,7.405430675E-1,1.305641478E0
3.294925648E0,-8.663300872E-1,4.586362839E-1,6.154639721E-1,1.157441559E0
3.302951647E0,-7.740645409E-1,5.365333557E-1,6.354631186E-1,1.136159025E0
3.311008164E0,-7.589499950E-1,6.621780396E-1,7.526876926E-1,1.257387615E0
3.319034163E0,-8.545085192E-1,7.565717697E-1,8.899740577E-1,1.447286936E0
3.327060162E0,-9.420335889E-1,8.054990768E-1,1.019778728E0,1.605055980E0
3.335086161E0,-9.819652438E-1,7.324552536E-1,1.025648355E0,1.597717430E0
3.343112160E0,-9.353492856E-1,5.973329544E-1,1.095774055E0,1.559617172E0
3.351138159E0,-8.772692084E-1,3.928108215E-1,1.169420481E0,1.513752247E0
3.359194676E0,-8.378612995E-1,2.025098801E-1,1.160312057E0,1.445456979E0
3.367220675E0,-8.729723692E-1,-4.790878296E-2,1.166789293E0,1.458003177E0
3.375246674E0,-1.024306536E0,-2.388477325E-1,1.081830502E0,1.508843714E0
3.383272673E0,-1.159809828E0,-3.918361664E-1,1.035358906E0,1.603328563E0
3.391298672E0,-1.269381404E0,-5.068159103E-1,9.661142230E-1,1.673788579E0
3.399355187E0,-1.264554977E0,-5.646390915E-1,9.082441330E-1,1.656147336E0
3.407381186E0,-1.048538446E0,-5.557889938E-1,8.918917179E-1,1.484521848E0
3.415407185E0,-6.797337532E-1,-5.808687210E-1,8.552732468E-1,1.237311106E0
3.423433185E0,-3.035445213E-1,-6.352252960E-1,7.381915450E-1,1.020086864E0
3.431459184E0,-8.371466398E-2,-6.039953232E-1,4.281975031E-1,7.450983808E-1
3.439515700E0,1.722645760E-2,-4.584789276E-1,5.514144897E-2,4.621041628E-1
3.447541699E0,-5.676990747E-2,-1.602163315E-1,-4.501259923E-1,4.811501888E-1
3.455567698E0,-2.622647285E-1,3.127746582E-1,-9.004778862E-1,9.886714309E-1
3.463593697E0,-3.863677979E-1,8.245868683E-1,-1.260848284E0,1.555301248E0
3.471650213E0,-3.430576324E-1,1.308548927E0,-1.489134073E0,2.011842221E0
3.479676213E0,-1.977411509E-1,1.532658577E0,-1.553823709E0,2.191463437E0
3.487702212E0,1.157364845E-1,1.597321510E0,-1.516162634E0,2.205352596E0
3.495728211E0,4.607725143E-1,1.454669952E0,-1.303940892E0,2.007146689E0
3.503784727E0,7.181833386E-1,1.233693123E0,-1.002549410E0,1.744388531E0
3.511810726E0,9.173211455E-1,1.092090607E0,-6.354175210E-1,1.561376125E0
3.519836725E0,1.070581198E0,9.768066406E-1,-3.131190538E-1,1.482679620E0
3.527862724E0,1.215093851E0,8.157110214E-1,5.727201700E-2,1.464622006E0
3.535919240E0,1.316495419E0,7.425603867E-1,2.971501946E-1,1.540407204E0
3.543945240E0,1.311904192E0,6.421470642E-1,4.150217772E-1,1.518449386E0
3.551971239E0,1.233487844E0,6.125316620E-1,4.372264147E-1,1.444940911E0
3.560027754E0,1.173866391E0,5.579986572E-1,4.066198468E-1,1.361860678E0
3.568053753E0,1.180400491E0,5.601720810E-1,3.135578632E-1,1.343672807E0
3.576079752E0,1.146281719E0,5.352191925E-1,2.156716585E-1,1.283329898E0
3.584105751E0,1.169768929E0,4.305744171E-1,7.746654749E-2,1.248901414E0
3.592162268E0,1.145026922E0,2.869968414E-1,-1.035664678E-1,1.184980950E0
3.600188267E0,1.071039915E0,2.219581604E-1,-2.140956521E-1,1.114553217E0
3.608214266E0,9.212698936E-1,1.780920029E-1,-3.749870658E-1,1.010480221E0
3.616240265E0,7.652391195E-1,1.245393753E-1,-5.432630777E-1,9.466972788E-1
3.624296782E0,5.935947895E-1,4.000473022E-2,-6.718031168E-1,8.973709268E-1
3.632322781E0,4.143670201E-1,-4.657459259E-2,-8.149791360E-1,9.154562863E-1
3.640348780E0,3.090677261E-1,-1.732521057E-1,-9.139150381E-1,9.801937810E-1
3.648374779E0,2.819344997E-1,-3.734054565E-1,-1.001413226E0,1.105326715E0
3.656431295E0,4.737755060E-1,-7.281866074E-1,-1.025671244E0,1.344143023E0
3.664457294E0,7.614642978E-1,-9.719238281E-1,-9.802156687E-1,1.576479166E0
3.672483293E0,1.082012534E0,-1.152688026E0,-8.927452564E-1,1.815608687E0
3.680509292E0,1.325653791E0,-1.210782051E0,-7.686627507E-1,1.952996051E0
3.688565808E0,1.601591587E0,-1.208694458E0,-5.688277483E-1,2.085570165E0
3.696591807E0,1.734006166E0,-1.108191490E0,-4.013028145E-1,2.096642486E0
3.704617806E0,1.884966254E0,-1.021925926E0,-2.644668818E-1,2.160410403E0
3.712643805E0,2.004920483E0,-9.285011292E-1,-8.306336403E-2,2.211045004E0
3.720700322E0,2.122960567E0,-8.591766357E-1,4.846739769E-2,2.290741179E0
3.728726321E0,2.305088520E0,-9.289884567E-1,1.360566616E-1,2.488968472E0
3.736752320E0,2.379068375E0,-1.018315315E0,1.934789419E-1,2.595065801E0
3.744778319E0,2.396993637E0,-1.163101196E0,1.409050226E-1,2.668002458E0
3.752834835E0,2.352519512E0,-1.382389069E0,-1.121722460E-1,2.730921128E0
3.760860834E0,2.292417526E0,-1.596944809E0,-5.048034787E-1,2.839055721E0
3.768886833E0,2.130234003E0,-1.880555153E0,-1.029252291E0,3.022208608E0
3.776912832E0,1.854106426E0,-2.148983955E0,-1.443251967E0,3.184151209E0
3.784938831E0,1.646445632E0,-2.392318726E0,-1.646571517E0,3.338438237E0
3.792995348E0,1.646150827E0,-2.629491806E0,-1.551427245E0,3.468568322E0
3.801021347E0,1.794942856E0,-2.788792610E0,-1.191528559E0,3.524049430E0
3.809047346E0,2.009637833E0,-3.045649529E0,-6.373287439E-1,3.704161605E0
3.817073345E0,2.161381721E0,-3.220969200E0,-1.137280464E-1,3.880611756E0
3.825129860E0,2.121895313E0,-3.351289749E0,1.624670029E-1,3.969883906E0
3.833155859E0,1.800249219E0,-3.441710472E0,1.816803217E-1,3.888351317E0
3.841181858E0,1.330206752E0,-3.226479530E0,-3.081035614E-2,3.490067254E0
3.849207859E0,8.491328955E-1,-2.554338455E0,-4.016391039E-1,2.721577775E0
3.857233858E0,4.613023400E-1,-1.376893997E0,-1.106070757E0,1.825384740E0
3.865290373E0,1.521834731E-1,-2.009782791E-1,-1.901114225E0,1.917755818E0
3.873316372E0,-3.736436367E-2,9.120655060E-1,-2.689069033E0,2.839780246E0
3.881342371E0,-2.302761674E-1,1.634945869E0,-3.203876495E0,3.604289071E0
3.889398888E0,-2.442971170E-1,1.943461418E0,-3.008587122E0,3.590030618E0
3.897424887E0,-3.025166988E-1,1.978414536E0,-2.437094688E0,3.153580655E0
3.905450886E0,-5.870014429E-1,1.711851120E0,-1.813964367E0,2.562317637E0
3.913476885E0,-9.616054893E-1,1.555398941E0,-1.112330198E0,2.140380679E0
3.921502884E0,-1.117965102E0,1.344743729E0,-5.706098080E-1,1.839504612E0
3.929559400E0,-1.381403804E0,9.239330292E-1,-1.344352067E-1,1.667333661E0
3.937585399E0,-2.067840338E0,6.686038971E-1,2.214046270E-1,2.184494185E0
3.945611398E0,-2.802947998E0,4.785261154E-1,4.161365032E-1,2.873790930E0
3.953637397E0,-3.370509386E0,4.926395416E-1,5.783396959E-1,3.455069325E0
3.961663396E0,-4.138664246E0,5.494718552E-1,7.973001599E-1,4.250429226E0
3.969719913E0,-4.683264256E0,4.964694977E-1,1.258906722E0,4.874863299E0
3.977745912E0,-4.848357201E0,2.895174026E-1,2.015403748E0,5.258539734E0
3.985771911E0,-4.912178516E0,1.910772324E-1,2.211520672E0,5.390438940E0
3.993797910E0,-4.335115433E0,8.393096924E-2,2.088209629E0,4.812576200E0
4.001823909E0,-3.491684198E0,1.653814316E-1,1.650174260E0,3.865525145E0
4.009849908E0,-2.729139090E0,9.686279297E-2,5.618410110E-1,2.788054500E0
4.017906424E0,-1.817316532E0,-1.696958542E-1,-1.197578788E0,2.183032527E0
4.025932423E0,-1.174180031E0,-5.548582077E-1,-2.631108284E0,2.934160387E0
4.033958422E0,-1.056639671E0,-8.978176117E-1,-3.400616884E0,3.672432307E0
4.041984422E0,-1.085213423E0,-9.055681229E-1,-3.305004597E0,3.594551040E0
4.050010421E0,-1.067748547E0,-6.451196671E-1,-2.096054077E0,2.439202541E0
4.058066936E0,-1.192860961E0,-4.223747253E-1,-4.467353821E-1,1.341972497E0
4.066092935E0,-1.625801444E0,1.358394623E-1,2.526179314E0,3.007202125E0
4.074118934E0,-1.829646707E0,4.641761780E-1,4.424560547E0,4.810384873E0
4.082144933E0,-1.059154510E0,1.312780380E-1,4.746162415E0,4.864678804E0
4.090170932E0,-9.720744938E-2,-4.826583862E-1,4.055178165E0,4.084957571E0
4.098227449E0,9.417904615E-1,-8.181571960E-1,2.290802479E0,2.608472056E0
4.106253448E0,1.610769033E0,-1.199422836E0,6.103225946E-1,2.098972532E0
4.114279447E0,1.708878040E0,-1.154479980E0,-6.714205742E-1,2.168846184E0
4.122305446E0,1.044409990E0,-8.035011292E-1,-1.399500608E0,1.922240423E0
4.130361963E0,-1.674558818E-1,-1.332759857E-2,-7.925467491E-1,8.101539649E-1
4.138387962E0,-7.970014811E-1,7.277622223E-1,6.672382355E-3,1.079302429E0
4.146413961E0,-1.195597768E0,1.412931442E0,5.362768173E-1,1.927024159E0
4.154439960E0,-1.377916574E0,1.968003273E0,6.283901930E-1,2.483256975E0
4.162465959E0,-1.550763369E0,2.436236382E0,5.494227409E-1,2.939724491E0
4.170491958E0,-1.747345567E0,3.015957832E0,2.917616367E-1,3.497762575E0
4.178548474E0,-1.829623938E0,3.391243458E0,6.651663780E-2,3.853891592E0
4.186574473E0,-1.853611231E0,3.688603401E0,-1.197636127E-1,4.129892610E0
4.194600472E0,-1.768444538E0,3.831175327E0,-1.299123764E-1,4.221632113E0
4.202626471E0,-1.596815586E0,3.837976933E0,2.350350618E-1,4.163547578E0
4.210682987E0,-1.427851439E0,3.833440781E0,6.296141148E-1,4.138893799E0
4.218708986E0,-1.293648958E0,3.810921192E0,8.934065104E-1,4.122477793E0
4.226734986E0,-1.087001801E0,3.789674759E0,9.198940992E-1,4.048383980E0
4.234760985E0,-7.791624069E-1,3.695770264E0,8.577506542E-1,3.873183198E0
4.242786984E0,-4.150193036E-1,3.373280048E0,6.951203346E-1,3.469070709E0
4.250843500E0,7.146394253E-2,2.896179676E0,5.301265717E-1,2.945165189E0
4.258869499E0,6.291501522E-1,2.127408504E0,3.163427114E-1,2.240930514E0
4.266895498E0,1.225074291E0,1.176489830E0,-4.476845264E-2,1.699099630E0
4.274921497E0,1.749845266E0,1.339101791E-1,-5.366725922E-1,1.835186057E0
4.282978013E0,2.275253773E0,-1.005508423E0,-1.101742268E0,2.720599740E0
4.291004012E0,2.733487129E0,-2.017046928E0,-1.560351014E0,3.738331912E0
4.299030011E0,3.011902809E0,-2.838606834E0,-1.862854481E0,4.538664353E0
4.307086528E0,3.135843515E0,-3.434101105E0,-2.120164633E0,5.110935631E0
4.315112527E0,3.221455336E0,-3.762780190E0,-2.326055765E0,5.472369200E0
4.323138526E0,3.193489552E0,-3.781749725E0,-2.502766609E0,5.546516673E0
4.331164525E0,2.988437653E0,-3.601269722E0,-2.786129713E0,5.446321877E0
4.339221041E0,2.678304195E0,-3.327275276E0,-3.317255497E0,5.408165878E0
4.347247041E0,2.331187963E0,-2.991352081E0,-3.633059740E0,5.251832792E0
4.355273040E0,2.259581327E0,-2.744609833E0,-3.662695646E0,5.104305076E0
4.363299039E0,2.191884995E0,-2.251714706E0,-3.719251156E0,4.869025376E0
4.371325038E0,2.136467218E0,-1.481201172E0,-3.741103411E0,4.555689170E0
4.379381553E0,2.046052933E0,-5.375528336E-1,-3.573177814E0,4.152456544E0
4.387407552E0,1.825938821E0,4.109277725E-1,-3.194002628E0,3.701967990E0
4.395433551E0,1.450538516E0,1.049715996E0,-2.555750370E0,3.120548928E0
4.403459550E0,6.193976402E-1,1.101803780E0,-1.317189455E0,1.825544594E0
4.411516067E0,-8.571707010E-1,4.492425919E-1,1.225726604E-1,9.754919652E-1
4.419542066E0,-1.966364741E0,-4.780845642E-1,1.544644356E0,2.545796797E0
4.427568065E0,-2.471896648E0,-1.090790749E0,2.817305803E0,3.903499646E0
4.435594064E0,-2.482674122E0,-1.296593666E0,3.302570820E0,4.330334854E0
4.443650580E0,-2.900847435E0,-1.490339279E0,2.915476561E0,4.374474892E0
4.451676579E0,-3.239232540E0,-2.127590179E0,1.392104626E0,4.117914850E0
4.459702578E0,-3.331788540E0,-3.473048210E0,-2.079907894E0,5.242985370E0
4.467728578E0,-2.641165257E0,-4.819363594E0,-4.324794292E0,6.993272842E0
4.475754577E0,-2.222600698E0,-4.726493835E0,-2.833929777E0,5.942293818E0
4.483811093E0,-2.146148205E0,-3.467406273E0,-5.690348744E-1,4.117360692E0
4.491837092E0,-1.970649719E0,-1.621170044E0,1.104935288E0,2.780743537E0
4.499863091E0,-1.448916674E0,-4.014663696E-1,2.178941011E0,2.647322932E0
4.507889090E0,-9.064818621E-1,2.133054733E-1,2.931890726E0,3.076230131E0
4.515945606E0,-5.538300872E-1,4.817037582E-1,3.304016829E0,3.384566956E0
4.523971605E0,-4.909976721E-1,8.109292984E-1,3.251623869E0,3.386996136E0
4.531997604E0,-5.407868028E-1,9.617090225E-1,2.957278252E0,3.156394980E0
4.540023604E0,-6.066834927E-1,1.029994011E0,2.535286665E0,2.802968247E0
4.548049603E0,-7.523378730E-1,1.049405098E0,2.035956383E0,2.410888161E0
4.556106118E0,-9.015569091E-1,1.015241623E0,1.529487848E0,2.045202555E0
4.564132117E0,-1.172698259E0,1.042595863E0,1.013511777E0,1.868002533E0
4.572158116E0,-1.298313141E0,1.107713699E0,6.119831204E-1,1.813055430E0
4.580184115E0,-1.229239345E0,1.155831337E0,4.640190899E-1,1.749939759E0
4.588210114E0,-1.426510572E0,1.371570587E0,3.156603873E-1,2.003941059E0
4.596266631E0,-1.599497080E0,1.510807037E0,5.269761086E-1,2.262439531E0
4.604292630E0,-1.757583022E0,1.630987167E0,8.102915883E-1,2.530966155E0
4.612318629E0,-1.868002415E0,1.624265671E0,1.031046629E0,2.681553494E0
4.620344628E0,-1.982289672E0,1.557524681E0,1.171931267E0,2.780068051E0
4.628370627E0,-2.030478477E0,1.418647766E0,1.200047851E0,2.752366105E0
4.636427144E0,-2.034046173E0,1.279248238E0,1.005385160E0,2.604730160E0
4.644453143E0,-1.976853371E0,1.081833839E0,7.037573457E-1,2.360844787E0
4.652479142E0,-1.738710880E0,7.593507767E-1,5.042631626E-1,1.963163382E0
4.660505141E0,-1.353186250E0,3.717479706E-1,5.524985790E-1,1.508165860E0
4.668561657E0,-1.072658777E0,1.058425903E-1,6.601793170E-1,1.263976359E0
4.676587656E0,-8.952478766E-1,-6.726741791E-2,6.934540272E-1,1.134403876E0
4.684613655E0,-6.799883842E-1,-2.554121017E-1,7.760338783E-1,1.062943143E0
4.692639654E0,-5.196715593E-1,-3.678197861E-1,8.199359179E-1,1.038096736E0
4.700665653E0,-2.999035716E-1,-3.733367920E-1,8.355383873E-1,9.630404504E-1
4.708722169E0,-1.622238159E-1,-2.453994751E-1,7.774382830E-1,8.312326706E-1
4.716748168E0,-3.162615001E-2,-1.657419205E-1,6.166206598E-1,6.392899465E-1
4.724774168E0,1.961655915E-2,-8.614253998E-2,3.414011002E-1,3.526472143E-1
4.732800167E0,1.576604545E-1,-1.208658218E-1,1.524068117E-1,2.503861060E-1
4.740856683E0,2.896627486E-1,-8.775520325E-2,7.417583466E-2,3.116208242E-1
4.748882682E0,4.163330495E-1,-1.075935364E-2,1.743960381E-2,4.168370324E-1
4.756908681E0,5.904250145E-1,6.737709045E-3,-6.166386604E-2,5.936745968E-1
4.764934680E0,8.332388997E-1,1.716136932E-2,-2.030749321E-1,8.578000960E-1
4.772960679E0,8.485404849E-1,2.502183914E-1,-4.148038626E-1,9.770836414E-1
4.781017195E0,9.525693655E-1,3.488283157E-1,-6.821852922E-1,1.222475506E0
4.789043194E0,9.627651572E-1,4.401082993E-1,-8.795603514E-1,1.376313364E0
4.797069193E0,9.351645708E-1,5.096778870E-1,-9.450001121E-1,1.423843227E0
4.805095192E0,9.171619415E-1,5.792026520E-1,-8.806286454E-1,1.397200254E0
4.813151709E0,9.422118664E-1,5.455961227E-1,-8.528747559E-1,1.383052305E0
4.821177708E0,8.795859218E-1,5.618772507E-1,-8.846338987E-1,1.368193909E0
4.829203707E0,8.162216544E-1,4.941272736E-1,-8.746457100E-1,1.294366513E0
4.837229706E0,7.715899348E-1,4.309301376E-1,-8.228899240E-1,1.207559373E0
4.845286223E0,7.778469920E-1,3.843336105E-1,-7.430171967E-1,1.142292792E0
4.853312222E0,8.596627712E-1,2.967462540E-1,-6.761943102E-1,1.133277179E0
4.861338221E0,7.876923680E-1,2.136402130E-1,-7.153710127E-1,1.085291248E0
4.869394736E0,8.335577250E-1,1.854915619E-1,-5.647600889E-1,1.023806407E0
4.877420735E0,1.002980590E0,1.308088303E-1,-4.064536095E-1,1.090085112E0
4.885446734E0,1.175067902E0,5.189418793E-2,-3.507541418E-1,1.227398081E0
4.893472733E0,1.267855763E0,-8.087158203E-3,-4.524537325E-1,1.346193901E0
